Id,date,org,tld,ccs,bcced,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,label
11510,"Mon, 24 Jun 2019 15:42:25 -0600",send,grammarly.com,0,0,multipart/alternative,32,128,0,0,34,103329,1
11511,"Tue, 10 Jan 2017 15:45:28 +0530",iiitd,ac.in,1,0,multipart/alternative,0,3,1,0,36,38445,0
11512,"Sun, 10 Jan 2016 17:59:15 +0530",iiitd,ac.in,11,0,multipart/mixed,0,0,0,0,41,1316301,0
11513,"Thu, 15 Dec 2016 12:11:04 +0000",explore,pinterest.com,0,0,multipart/alternative,34,90,0,0,43,84924,1
11514,"Wed, 6 Jul 2016 09:55:19 +0530",iiitd,ac.in,2,0,multipart/alternative,0,0,1,1,20,2198,0
11515,"Thu, 29 Mar 2018 16:21:05 +0530",rs-components,co.in,0,0,multipart/alternative,6,17,1,0,35,12935,1
11516,"Mon, 18 Jul 2016 15:51:41 +0530",iiitd,ac.in,4,0,multipart/mixed,0,2,0,0,108,1841,0
11517,"Wed, 10 Aug 2016 16:24:08 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,13,1477,0
11518,"Wed, 05 Mar 2014 16:04:11 +0000",,,0,0,multipart/alternative,0,11,1,0,72,4305,0
11519,"Wed, 11 May 2016 11:15:13 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,11,225,0
11520,"Sat, 26 Sep 2015 04:12:35 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37,27291,1
11521,"Sat, 21 Nov 2015 10:48:55 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,0,1,15,888,0
11522,"Fri, 25 Jan 2019 06:42:22 -0000",promo,payback.in,0,0,multipart/alternative,3,14,0,0,123,3507,1
11523,"Wed, 21 Sep 2016 22:00:02 +0000",datacamp,com,0,0,multipart/alternative,18,50,0,1,18,30083,1
11524,"Thu, 21 Sep 2017 10:46:49 +0000 (UTC)",udacity,com,0,0,multipart/alternative,8,40,0,0,74,61193,1
11525,"Tue, 14 Nov 2017 05:34:11 -0800 (PST)",quora,com,0,0,multipart/alternative,14,111,1,1,132,101686,1
11526,"Tue, 14 Jan 2014 15:54:15 +0000",,,0,0,multipart/alternative,0,11,1,0,72,4149,0
11527,"Fri, 03 Apr 2015 11:29:29 +0000 (UTC)",quora,com,0,0,multipart/alternative,0,98,1,1,93,82831,1
11528,"Wed, 7 Sep 2016 21:42:49 +0800",crazydomains,in,0,0,text/html,5,18,0,0,40,18469,1
11529,"Mon, 21 May 2018 08:58:55 +0530",iiitd,ac.in,2,0,multipart/related,0,0,0,0,30,8926,0
11530,"Mon, 22 Sep 2014 16:46:43 +0000",youtube,com,0,0,multipart/alternative,23,84,0,0,102,61264,1
11531,"Thu, 9 Nov 2017 12:26:06 +0530",iiitd,ac.in,2,0,multipart/alternative,0,5,1,0,41,1188,0
11532,"Wed, 15 Feb 2017 13:14:41 +0530",iiitd,ac.in,0,0,multipart/alternative,0,5,1,0,52,10574,0
11533,"Mon, 3 Oct 2016 08:47:43 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,18,93,0,0,45,72076,1
11534,"Wed, 27 Aug 2014 21:22:31 +0000",twitter,com,0,0,multipart/alternative,13,138,0,0,222,62758,1
11535,"Tue, 20 Feb 2018 16:24:12 +0000 (UTC)",github,com,1,0,multipart/alternative,2,11,0,0,84,2315,0
11536,"Fri, 28 Apr 2017 04:41:57 -0600",news,foodpanda.in,0,0,multipart/alternative,12,44,0,0,73,47171,1
11537,"Wed, 29 Nov 2017 06:09:42 -0600",news,foodpanda.in,0,0,multipart/alternative,14,47,0,0,34,52201,1
11538,"Mon, 28 Jul 2014 09:32:21 -0700 (PDT)",plus,google.com,0,0,multipart/alternative,5,24,0,0,38,8046,1
11539,"Sat, 13 Feb 2016 16:48:35 -0000",crm,sdconnect.in,0,0,multipart/alternative,31,140,0,0,56,36367,1
11540,"Mon, 01 Aug 2016 11:08:07 -0700 (PDT)",quora,com,0,0,multipart/alternative,10,107,0,0,101,88321,1
11541,"Mon, 04 Dec 2017 08:20:31 -0800",github,com,2,0,multipart/alternative,2,11,0,0,79,2036,0
11542,"Wed, 17 Jan 2018 15:33:41 +0000 (UTC)",github,com,1,0,multipart/alternative,2,13,0,0,56,2383,0
11543,"Thu, 19 May 2016 03:15:50 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,26,0,0,45,20516,1
11544,"Fri, 22 Jun 2018 00:06:48 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,49,4,1
11545,"Tue, 06 Mar 2018 10:09:27 +0000",twitter,com,0,0,multipart/alternative,36,208,0,1,100,86320,1
11546,"Thu, 12 Jan 2017 09:46:36 +0530",iiitd,ac.in,0,0,multipart/alternative,1,1,1,0,19,1799,0
11547,"Tue, 23 Jun 2015 10:58:02 +0000",twitter,com,0,0,multipart/alternative,21,163,0,0,52,92694,1
11548,"Fri, 25 Jan 2019 13:24:19 +0000",amazon,in,0,0,multipart/alternative,4,33,1,0,71,20603,1
11549,"Sun, 29 Apr 2018 01:55:38 +0000 (UTC)",flipkartletters,com,0,0,text/html,25,63,0,0,56,53878,1
11550,"Sat, 3 Oct 2015 10:57:35 +0530",iiitd,ac.in,0,0,multipart/alternative,1,9,1,0,97,6650,0
11551,"Fri, 16 Sep 2016 01:08:14 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,35,4,1
11552,"Mon, 13 Feb 2017 08:29:12 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,24,110,0,1,61,97248,1
11553,"Mon, 29 Aug 2016 11:22:03 +0530",iiitd,ac.in,5,0,multipart/alternative,0,1,1,0,41,36454,0
11554,"Tue, 30 Apr 2019 22:50:09 +0530 (IST)",statebankrewardz,com,0,0,multipart/mixed,22,47,0,0,77,36984,1
11555,"Sat, 7 Jan 2017 18:41:04 +0530",iiitd,ac.in,2,0,multipart/alternative,0,5,0,0,28,7822,0
11556,"Thu, 28 Jun 2018 22:55:27 -0500 (CDT)",magento,com,0,0,multipart/alternative,22,70,0,0,31,29735,1
11557,"Tue, 27 Jun 2017 00:11:57 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,19,4,1
11558,"Fri, 18 Mar 2016 10:39:11 -0400 (EDT)",walkfree,org,0,0,multipart/related,0,0,0,0,14,4,1
11559,"Sun, 15 Apr 2018 17:55:04 +0000",duolingo,com,0,0,multipart/alternative,13,28,0,0,51,21801,1
11560,"Thu, 9 Feb 2017 14:35:23 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,18,101,0
11561,"Tue, 1 Aug 2017 13:53:03 +0530",iiitd,ac.in,0,0,multipart/alternative,0,6,1,0,45,9881,0
11562,"Tue, 22 May 2018 12:41:28 -0700 (PDT)",quora,com,0,0,multipart/alternative,13,105,1,0,57,101720,1
11563,"Tue, 24 Nov 2015 09:41:28 +0530",iiitd,ac.in,0,0,multipart/alternative,0,3,1,1,41,3577,0
11564,"Sat, 02 Sep 2017 12:02:45 -0700",youtube,com,0,0,multipart/alternative,7,21,0,0,118,22391,1
11565,"Sat, 6 Aug 2016 10:15:28 +0530",iiitd,ac.in,2,0,multipart/alternative,0,11,1,0,32,15318,0
11566,"Sat, 13 Aug 2016 08:42:15 +0000",twitter,com,0,0,multipart/alternative,30,179,0,1,67,97876,1
11567,"Tue, 21 Nov 2017 16:40:30 -0600 (CST)",nvidia,com,0,0,multipart/alternative,17,61,0,1,36,68128,1
11568,"Mon, 22 Jan 2018 10:08:00 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,58,4,1
11569,"Thu, 27 Apr 2017 21:15:29 +0530 (IST)",sampark,gov.in,0,0,text/html,25,43,0,0,37,13893,1
11570,"Thu, 11 Feb 2016 18:32:46 +0530",iiitd,ac.in,0,0,multipart/alternative,11,22,1,0,96,23356,0
11571,"Wed, 12 Apr 2017 04:42:25 +0000",flipkartletters,com,0,0,text/html,27,74,1,0,27,62525,1
11572,"Sun, 06 Nov 2016 09:06:42 +0000",twitter,com,0,0,multipart/alternative,28,206,0,0,80,105378,1
11573,"Sat, 11 Nov 2017 09:47:50 +0100",reply,ebay.in,0,0,multipart/alternative,34,119,0,0,63,79384,1
11574,"Thu, 7 Jul 2016 13:53:01 +0530",iiitd,ac.in,1,0,multipart/alternative,0,12,0,0,28,5074,0
11575,"Thu, 27 Apr 2017 15:47:47 +0530 (IST)",sampark,gov.in,0,0,text/html,19,44,0,0,42,24579,1
11576,"Sat, 06 May 2017 08:30:20 +0000",twitter,com,0,0,multipart/alternative,11,33,0,0,56,16424,1
11577,"Thu, 28 Dec 2017 22:27:46 +0530 (IST)",indiatimes,com,0,0,text/html,15,109,1,0,37,49914,1
11578,"Mon, 16 Jan 2017 18:16:30 -0600 (CST)",amazon,com,0,0,multipart/alternative,8,46,0,0,56,36427,1
11579,"Fri, 18 Dec 2015 17:14:37 +0530",iiitd,ac.in,1,0,multipart/alternative,0,2,1,0,38,16440,0
11580,"Tue, 13 Feb 2018 14:48:42 +0000 (UTC)",mapbox,com,0,0,multipart/alternative,7,45,0,0,23,31197,1
11581,"Fri, 28 Aug 2015 01:06:19 +0000 (UTC)",quora,com,0,0,multipart/alternative,3,14,1,0,32,4791,1
11582,"Wed, 16 Mar 2016 17:26:42 +0530",iiitd,ac.in,2,0,multipart/alternative,0,9,1,0,50,16446,0
11583,"Thu, 19 Oct 2017 07:56:20 +0000 (UTC)",hackerearth,com,0,0,multipart/alternative,6,23,1,0,39,35132,1
11584,"Wed, 23 Mar 2016 09:37:17 -0700",Mentor,com,0,0,multipart/alternative,3,15,0,0,64,4989,1
11585,"Wed, 4 Mar 2015 03:04:27 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,36,73,0,0,52,90119,1
11586,"Fri, 24 Nov 2017 08:57:31 +0530",iiitd,ac.in,1,0,multipart/alternative,0,8,1,0,57,4220,0
11587,"Wed, 23 Aug 2017 14:41:46 +0530",iiitd,ac.in,0,0,multipart/alternative,0,21,1,0,46,25525,0
11588,"Mon, 20 Apr 2015 01:30:11 +0000",youtube,com,0,0,multipart/alternative,12,49,0,0,57,37106,1
11589,"Mon, 9 Jan 2017 09:57:13 +0530",iiitd,ac.in,1,0,multipart/mixed,0,9,0,0,57,616879,0
11590,"Sun, 29 Oct 2017 05:47:15 -0600",send,grammarly.com,0,0,multipart/alternative,7,36,0,0,33,21106,1
11591,"Fri, 2 Oct 2015 07:56:46 +0530",iiitd,ac.in,0,0,multipart/alternative,0,10,1,0,65,6781,0
11592,"Wed, 18 Jan 2017 19:15:01 -0800",e,linkedin.com,0,0,multipart/mixed,0,0,0,0,51,4,1
11593,"Fri, 4 May 2018 07:52:17 +0530",newsletter,speakingtree.in,0,0,multipart/alternative,12,64,0,0,61,27593,1
11594,"Wed, 16 Sep 2015 19:59:27 +0530",iiitd,ac.in,1,0,multipart/related,0,0,0,0,88,378832,0
11595,"Sun, 22 May 2016 16:35:40 +0000",youtube,com,0,0,multipart/alternative,14,57,0,0,74,46818,1
11596,"Mon, 07 Sep 2015 18:21:01 +0000",youtube,com,0,0,multipart/alternative,12,50,0,0,92,38641,1
11597,"Tue, 21 May 2019 16:05:28 -0500 (CDT)",nvidia,com,0,0,multipart/alternative,9,36,0,0,57,51177,1
11598,"Tue, 15 Nov 2016 04:45:02 -0800 (PST)",quora,com,0,0,multipart/alternative,8,104,1,0,132,80980,1
11599,"Thu, 24 Aug 2017 11:45:09 +0530",iiitd,ac.in,2,0,multipart/alternative,0,4,1,0,22,5305,0
11600,"Mon, 17 Aug 2015 16:49:58 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,55,1102138,0
11601,"Wed, 21 Feb 2018 12:43:14 +0530",newsletter,speakingtree.in,0,0,multipart/alternative,12,64,1,0,70,29829,1
11602,"Sat, 1 Oct 2016 09:30:26 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,0,0,29,21384,0
11603,"Wed, 17 May 2017 15:29:18 +0530",iiitd,ac.in,1,0,multipart/mixed,0,0,1,0,31,1443717,0
11604,"Sat, 30 Aug 2014 04:55:44 -0700",facebookmail,com,0,0,multipart/alternative,0,12,0,0,27,9524,1
11605,"Wed, 24 Aug 2016 17:51:24 +0530",emailer,cardekho.com,0,0,text/html,36,101,1,0,56,65745,1
11606,"Wed, 17 Sep 2014 23:29:05 +0000",youtube,com,0,0,multipart/alternative,21,77,0,0,99,56662,1
11607,"Wed, 22 Mar 2017 02:47:40 +0530",iiitd,ac.in,0,0,multipart/alternative,0,3,1,0,69,4681,0
11608,"Sun, 30 Aug 2015 20:19:46 +0530",iiitd,ac.in,1,0,multipart/alternative,1,11,1,1,90,7152,0
11609,"Fri, 10 Mar 2017 18:15:49 +0000",youtube,com,0,0,multipart/alternative,28,99,1,1,68,88807,1
11610,"Thu, 10 Aug 2017 08:31:41 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,42,4,1
11611,"Thu, 6 Jul 2017 17:38:36 +0530",iiitd,ac.in,1,0,multipart/alternative,0,4,0,0,44,3515,0
11612,"Tue, 17 Jul 2018 16:07:57 +0200 (CEST)",updates,bookmyshow.com,0,0,text/html,36,89,1,0,40,57319,1
11613,"Fri, 20 May 2016 17:46:57 +0530",iiitd,ac.in,0,0,multipart/alternative,1,1,1,0,46,5155,0
11614,"Mon, 29 Jan 2018 21:35:10 -0800",github,com,1,0,multipart/alternative,2,13,0,0,54,2383,0
11615,"Wed, 7 Dec 2016 01:39:21 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,9,69,0,0,47,48664,1
11616,"Fri, 21 Oct 2016 08:55:03 +0000",twitter,com,0,0,multipart/alternative,35,201,0,0,53,104353,1
11617,"Mon, 17 Nov 2014 06:34:08 +0000 (UTC)",quora,com,0,0,multipart/alternative,0,101,1,0,61,82475,1
11618,"Wed, 13 Jan 2016 09:30:22 -0500",iiitd,ac.in,3,0,multipart/alternative,10,42,1,0,41,29119,0
11619,"Mon, 31 Aug 2015 15:33:33 +0000",usebackpack,com,0,0,multipart/alternative,3,19,0,0,36,26922,1
11620,"Sun, 8 Jan 2017 19:10:29 +0530",iiitd,ac.in,13,0,multipart/mixed,0,0,0,0,41,1783192,0
11621,"Mon, 10 Oct 2016 08:51:27 +0000",twitter,com,0,0,multipart/alternative,31,192,1,0,53,97250,1
11622,"Tue, 13 Mar 2018 18:28:41 +0000",layoutit,com,0,0,multipart/alternative,5,24,0,0,37,36587,1
11623,"Tue, 14 Nov 2017 16:16:51 +0000",trello,com,0,0,multipart/alternative,18,78,0,0,36,43838,1
11624,"Wed, 17 May 2017 00:31:39 +0000",amazon,in,0,0,multipart/alternative,7,153,0,0,53,76434,1
11625,"Mon, 1 Oct 2018 18:15:36 +0530",inoxmovies,com,0,0,multipart/alternative,1,7,0,0,50,2783,1
11626,"Thu, 10 Dec 2015 23:01:20 +0530",iiitd,ac.in,2,0,multipart/alternative,0,0,1,0,51,8014,0
11627,"Tue, 29 Jul 2014 09:42:21 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,19,71,0,1,89,59667,1
11628,"Thu, 5 Oct 2017 18:20:44 +0530",iiitd,ac.in,0,0,multipart/alternative,0,7,1,0,60,7583,0
11629,"Thu, 23 Jan 2014 15:54:53 +0000",,,0,0,multipart/alternative,0,16,1,0,74,6441,0
11630,"Wed, 8 Mar 2017 10:50:40 +0530",coupondunia,in,1,0,multipart/alternative,4,16,0,0,92,17769,1
11631,"Fri, 14 Dec 2018 07:56:03 +0000",centralesupelec,fr,8,0,text/html,0,1,1,0,113,4194,0
11632,"Mon, 18 Sep 2017 13:13:18 +0530",iiitd,ac.in,0,0,multipart/alternative,2,8,1,0,50,9450,0
11633,"Thu, 9 Feb 2017 21:00:46 +0530",pvrcinemas,com,0,0,multipart/alternative,1,8,0,0,52,1741,1
11634,"Wed, 3 Jan 2018 00:11:46 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,27,4,1
11635,"Tue, 04 Apr 2017 13:00:34 -0700 (PDT)",plus,google.com,0,0,multipart/alternative,2,8,0,0,46,3619,1
11636,"Tue, 5 Sep 2017 15:37:54 +0530",iiitd,ac.in,1,0,multipart/related,0,0,0,0,72,1036910,0
11637,"Sun, 3 Apr 2016 20:37:15 +0530",iiitd,ac.in,2,0,multipart/alternative,0,2,1,0,44,17352,0
11638,"Thu, 11 Apr 2019 04:07:08 +0000",quora,com,0,0,multipart/alternative,5,52,1,0,156,49778,1
11639,"Mon, 11 Apr 2016 15:12:04 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,35,5424,0
11640,"Sat, 17 Nov 2018 22:48:27 +0100",ecp,fr,0,0,text/plain,0,4,0,0,34,1633,0
11641,"Wed, 18 Oct 2017 20:08:47 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,23,7405,0
11642,"Tue, 29 Nov 2016 11:32:45 +0530",iiitd,ac.in,2,0,multipart/alternative,0,6,1,0,44,63524,0
11643,18 Apr 2016 19:28:41 +0530,statebankrewardz,com,0,0,text/html,4,17,0,0,52,10064,1
11644,"Thu, 28 May 2015 09:00:45 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,17,35,0,0,50,44263,1
11645,"Sat, 25 Nov 2017 11:33:38 +0000 (UTC)",udacity,com,0,0,multipart/alternative,12,51,0,1,51,90834,1
11646,"Sun, 10 Mar 2019 05:02:56 +0000",amazon,in,0,0,multipart/alternative,6,65,1,0,66,31148,1
11647,"Mon, 22 May 2017 01:30:23 -0700 (PDT)",quora,com,0,0,multipart/alternative,12,115,1,0,47,101339,1
11648,"Thu, 13 Jul 2017 16:57:34 +0530",iiitd,ac.in,1,0,multipart/mixed,0,29,1,0,46,1431901,0
11649,"Mon, 27 Jun 2016 13:43:30 +0000",academia-mail,com,0,0,multipart/alternative,4,23,0,0,31,36815,1
11650,"Wed, 4 May 2016 11:16:24 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,24,1501,0
11651,"Wed, 5 Oct 2016 13:46:11 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,14,1416,0
11652,"Tue, 31 Oct 2017 15:29:57 +0000",trello,com,0,0,multipart/mixed,0,0,0,0,19,4,1
11653,"Tue, 28 Feb 2017 14:18:26 +0000",overleaf,com,0,0,multipart/alternative,11,181,0,1,51,112322,1
11654,"Wed, 7 Feb 2018 15:41:10 +0530",iiitd,ac.in,0,0,multipart/related,0,12,0,0,70,9967,0
11655,"Wed, 29 Jan 2014 15:58:08 +0000",,,0,0,multipart/alternative,0,11,1,0,72,4209,0
11656,"Sat, 18 Aug 2018 06:10:33 +0000",primevideo,com,0,0,multipart/alternative,48,168,1,0,42,80743,1
11657,"Wed, 3 Aug 2016 18:54:36 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,16,68,0,1,106,71305,1
11658,"Tue, 9 Aug 2016 16:50:06 +0530",iiitd,ac.in,3,0,multipart/alternative,0,7,1,0,64,20568,0
11659,"Mon, 22 Jun 2015 16:27:57 +0000",youtube,com,0,0,multipart/alternative,21,76,0,0,58,54712,1
11660,"Thu, 10 Sep 2015 15:25:33 +0530",iiitd,ac.in,3,0,multipart/alternative,0,6,0,0,85,3759,0
11661,"Thu, 21 Sep 2017 05:59:24 +0000",innerchef,com,0,0,multipart/alternative,7,37,0,0,31,44913,1
11662,"Fri, 19 Dec 2014 04:25:41 +0000",youtube,com,0,0,multipart/alternative,17,62,0,0,74,47921,1
11663,"Tue, 10 Apr 2018 20:53:02 +0530",newsletter,speakingtree.in,0,0,multipart/alternative,12,50,1,0,58,25008,1
11664,"Sun, 10 Apr 2016 08:28:00 +0530",iiitd,ac.in,1,0,text/plain,0,0,1,0,22,549,0
11665,"Mon, 11 Jan 2016 18:49:42 +0530",iiitd,ac.in,1,0,multipart/related,0,0,0,0,56,1682629,0
11666,"Sat, 29 Sep 2018 20:39:39 +0530",statebankrewardz,com,0,0,text/html,3,16,0,0,37,6653,1
11667,"Fri, 23 Mar 2018 19:04:11 +0530 (IST)",sampark,gov.in,0,0,text/html,15,32,0,0,37,11398,1
11668,"Thu, 31 Aug 2017 18:58:21 +0000",codeschool,com,0,0,multipart/alternative,6,32,0,0,56,20486,1
11669,"Fri, 27 Jan 2017 08:22:56 +0000",usebackpack,com,0,0,text/html,3,14,1,0,38,25158,1
11670,"Mon, 17 Oct 2016 08:37:34 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,43,40618,0
11671,"Tue, 9 Feb 2016 17:20:01 +0530",iiitd,ac.in,0,0,multipart/alternative,0,3,1,0,18,1325,0
11672,"Wed, 10 Jan 2018 01:07:33 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,12,96,1,1,33,89100,1
11673,"Wed, 30 May 2018 11:49:08 +0530",iiitd,ac.in,1,0,multipart/alternative,0,10,0,1,34,11023,0
11674,"Sat, 28 Oct 2017 21:07:26 +0530",iiitd,ac.in,0,0,multipart/alternative,0,8,1,0,29,3432,0
11675,"Wed, 21 Mar 2018 03:59:02 -0600",emails,evernote.com,0,0,multipart/alternative,18,74,0,0,44,38776,1
11676,"Fri, 28 Apr 2017 04:13:41 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,126,4,1
11677,"Wed, 7 Sep 2016 17:43:01 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,44,7787,0
11678,"Mon, 22 Jan 2018 15:57:34 +0000",twitter,com,0,0,multipart/alternative,39,220,0,0,132,90798,1
11679,"Thu, 3 Mar 2016 06:35:19 +0530",iiitd,ac.in,2,0,multipart/alternative,0,13,1,1,24,6870,0
11680,"Fri, 22 Mar 2019 04:52:01 -0500 (CDT)",ieee,org,0,0,multipart/alternative,9,46,0,0,43,33398,1
11681,"Thu, 01 Feb 2018 04:05:56 +0000 (UTC)",github,com,1,0,multipart/alternative,2,24,0,0,54,4415,0
11682,"Mon, 08 Feb 2016 08:55:39 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,35,26865,1
11683,"Mon, 10 Jun 2019 14:01:04 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,1,0,68,5151126,0
11684,"Fri, 27 May 2016 01:23:33 +0000",flipkartletters,com,0,0,text/html,31,119,0,0,47,56437,1
11685,"Mon, 16 Jun 2014 10:10:05 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,6,19,0,0,23,22859,1
11686,"Tue, 05 Apr 2016 14:31:46 +0000",youtube,com,0,0,multipart/alternative,17,62,0,0,81,53107,1
11687,"Sun, 28 Jan 2018 13:46:46 +0000",twitter,com,0,0,multipart/alternative,7,83,0,0,122,50960,1
11688,"Sat, 10 Dec 2016 18:13:26 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,26,0,0,29,20730,1
11689,"Thu, 05 Apr 2018 16:56:58 +0000 (UTC)",angel,co,0,0,text/html,1,59,1,1,21,53053,1
11690,"Sat, 05 Mar 2016 13:05:02 +0000",twitter,com,0,0,multipart/alternative,9,53,0,0,71,39660,1
11691,"Fri, 08 Apr 2016 09:34:00 -0600",news,foodpanda.in,0,0,multipart/alternative,9,32,0,0,39,16761,1
11692,"Thu, 31 Mar 2016 17:04:39 +0530",iiitd,ac.in,6,0,multipart/mixed,0,6,1,0,29,1250496,0
11693,"Thu, 18 Aug 2016 22:28:08 +0800",crazydomains,in,0,0,text/html,4,16,0,0,45,18151,1
11694,"Mon, 10 Oct 2016 07:31:46 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,9,29,0,0,52,23404,1
11695,"Mon, 31 Aug 2015 20:01:58 +0530",iiitd,ac.in,10,0,multipart/alternative,0,4,1,1,35,15696,0
11696,"Fri, 29 Jul 2016 21:02:54 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,27,44299,0
11697,"Sun, 09 Oct 2016 17:49:53 +0000",youtube,com,0,0,multipart/alternative,9,44,0,0,70,39197,1
11698,"Tue, 25 Sep 2018 01:08:00 +0000",amazon,in,0,0,multipart/alternative,19,332,1,0,30,187947,1
11699,"Wed, 10 Jan 2018 13:10:18 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,17,85,0,1,52,77075,1
11700,"Sat, 03 Sep 2016 11:09:21 -0700 (PDT)",quora,com,0,0,multipart/alternative,10,106,1,1,61,87729,1
11701,"Sat, 02 Aug 2014 05:39:36 +0000",youtube,com,0,0,multipart/alternative,25,87,0,0,102,64019,1
11702,"Sat, 12 Mar 2016 11:39:51 +0530",iiitd,ac.in,7,0,multipart/alternative,0,3,1,0,46,2406,0
11703,"Thu, 22 May 2014 16:10:08 +0000",,,0,0,multipart/alternative,0,16,1,0,73,6356,0
11704,"Wed, 17 Feb 2016 14:20:01 +0530",iiitd,ac.in,1,0,multipart/alternative,1,1,1,0,49,3426,0
11705,"Sat, 19 Jul 2014 00:24:59 +0000",twitter,com,0,0,multipart/alternative,39,284,0,0,74,94878,1
11706,"Thu, 28 Sep 2017 12:12:22 +0200",reply,ebay.in,0,0,multipart/alternative,34,122,0,0,48,80574,1
11707,"Wed, 03 Oct 2018 01:47:25 +0000 (UTC)",flipkartletters,com,0,0,multipart/alternative,24,61,0,0,36,38718,1
11708,"Wed, 12 Dec 2018 08:24:51 +0100",centralesupelec,fr,0,0,multipart/mixed,0,1,0,0,113,289,0
11709,"Sun, 27 Mar 2016 12:00:05 -0400",iiitd,ac.in,3,0,multipart/mixed,0,0,0,0,50,883652,0
11710,"Sun, 17 Jun 2018 01:07:22 +0000",imdb,com,0,0,multipart/alternative,21,116,0,0,40,44917,1
11711,"Fri, 2 Sep 2016 16:05:07 +0530",iiitd,ac.in,2,0,multipart/alternative,0,0,1,1,18,3989,0
11712,"Thu, 04 Dec 2014 20:38:34 +0000",youtube,com,0,0,multipart/alternative,21,76,0,0,94,55171,1
11713,"Sat, 5 May 2018 07:55:30 +0530",newsletter,speakingtree.in,0,0,multipart/alternative,12,64,0,0,52,27362,1
11714,"Mon, 14 Sep 2015 10:59:49 +0000 (UTC)",quora,com,0,0,multipart/alternative,1,11,1,0,43,4316,1
11715,"Thu, 5 Mar 2015 02:59:14 -0800",facebookmail,com,0,0,multipart/alternative,4,16,0,0,32,11482,1
11716,"Mon, 9 Jan 2017 17:51:42 +0530",iiitd,ac.in,0,0,multipart/alternative,0,6,1,0,46,6585,0
11717,"Wed, 9 Mar 2016 13:36:56 +0530",iiitd,ac.in,3,0,multipart/related,0,0,0,0,71,153977,0
11718,"Tue, 30 Jan 2018 12:49:21 +0000",sc,iiitd.ac.in,2,0,multipart/alternative,0,3,1,0,66,3412,0
11719,"Fri, 12 Oct 2018 04:16:26 +0000 (UTC)",flipkartletters,com,0,0,text/html,42,97,1,0,116,68696,1
11720,"Mon, 28 Nov 2016 09:45:07 +0000",twitter,com,0,0,multipart/alternative,8,52,0,0,71,40886,1
11721,"Fri, 25 Nov 2016 09:44:07 +0000",twitter,com,0,0,multipart/alternative,7,53,0,1,61,40766,1
11722,"Sat, 18 Nov 2017 09:35:44 +0100",reply,ebay.in,0,0,multipart/alternative,32,120,0,0,42,77866,1
11723,"Wed, 10 May 2017 01:07:40 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,14,114,0,0,131,92188,1
11724,"Wed, 18 Mar 2015 19:28:18 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,8,23,1,0,45,31994,1
11725,"Wed, 10 Dec 2014 21:46:30 +0000",youtube,com,0,0,multipart/alternative,22,78,0,0,102,58102,1
11726,"Tue, 31 Oct 2017 09:56:04 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,41,0,0,29,30063,1
11727,"Wed, 30 Aug 2017 14:07:06 +0530 (IST)",sampark,gov.in,0,0,text/html,19,42,0,0,35,26961,1
